0.001794
0.000755
0.000392
0.00029
0.000232
0.000189
0.000156
0.000131
0.000131
0.000134
0.00014
0.000148
0.000158
0.00017
0.000183
0.000197
0.000212
0.000228
0.000244
0.00026
0.000277
0.000294
0.000312
0.00033
0.000349
0.000367
0.000385
0.000403
0.000419
0.000435
0.00045
0.000463
0.000476
0.000488
0.0005
0.000515
0.000534
0.000558
0.00059
0.00063
0.000677
0.000732
0.000796
0.000868
0.00095
0.001043
0.001148
0.001267
0.0014
0.001548
0.00171
0.001888
0.002079
0.002286
0.002507
0.002746
0.003003
0.00328
0.003578
0.003907
0.004277
0.004699
0.005181
0.005732
0.006347
0.007017
0.007734
0.008491
0.009288
0.010163
0.011165
0.012339
0.013734
0.015391
0.017326
0.019551
0.022075
0.02491
0.028074
0.031612
0.03558
0.04003
0.045017
0.0506
0.056865
0.063907
0.071815
0.080682
0.090557
0.101307
0.112759
0.124733
0.137054
0.149552
0.162079
0.174492
0.186647
0.198403
0.210337
0.223027
0.237051
0.252985
0.271406
0.292893
0.318023
0.347373
0.38152
0.421042
0.466516
0.51852
0.577631
0.644427
0.719484
0.80338
0.896693
1
